inputs_addresses,outputs_addresses,outputs_value
1JEMB7DLVyQiH4UaZ2eLjd8mJzAneivbp7,1NPteUq7ngX5ngTBTNnCgdxKGRse6rQjAa,700000000.0
1HZGqrrhkHDgfZYFfJWqy9V2s2tWuHYksD,1QBGmRNJF8LMvTk4AyukQg5wmM6QTvfWxK,1000000000.0
1Af6NZ6YuezAp5GK3NzTrz4bHU883fQDej,14ccB2QFEKZnd1gLUtgr7vWg6JrMeXaQXK,100000000.0
1PAZ4h7xoyyWHGYG3kjDQFG7Y9h6im27qi,1GjJREFcYxNq7ZFkZpnEFRXSmBpxQcYZXD,1000000000.0
1Pk3gS2ekmp1AozMXhHPf9DYE9LbWgWfRK,1EeVKvohsft5RAh3DYJMSWoHkdPWfM13Re,100000000.0
1DuWBSKU2c2TJiuVxaTnWLqVe3FZvvQkwf,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,100000000.0
1YSY1T88PuVKMEUv77mG7TX7oaUB6B3E8,1JEMB7DLVyQiH4UaZ2eLjd8mJzAneivbp7,4500000000.0
1CDq8oUxjnXNSZV69bo5HyFkA51XXqaeY8,13d2tGsY96etMdJZQw3sGjQiPnKnVJPsPi,100000000.0
181DW2bCdgrqfn8oTvEwGLi4pD854YjBaS,1JCjFJckVFvN5EFs7oUmzKjPVLq8XyPiwc,100000000.0
16orvcu1iUi7nJWVKqCkiq2jqeaEqFj2CY,1H7CQMNMG3maLXeJjAVzpoNKjHQ4Gs1ZZo,1000000000.0
1CJQ42bih4wXbAzHtEiVKT8JxhqVKvqnX2,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,100000000.0
16jS28TqbLggzLSGmcU4Zzo3V8MfjjRDyG,1Js24wyvJ3gAHxyFwuAys8XpgyYcsGKnW1,5000000000.0
1Kpk8ytVRZYP1jLSC1sqvkA1m2aYRg6cfM,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,100000000.0
1Feet1n3ofszbdSwM8nfgPapho77JkjDpW,15i6u9c7ymnNhoXFVzq3PpV41JTjasYyLv,6700000000.0
15Jy2Fa5bNjHBbfmCVpiuGBg4Vjs89PEGC,1EeVKvohsft5RAh3DYJMSWoHkdPWfM13Re,501000000.0
14r18aYDorTPEaR7DuXMKB6PByPox7GCp7,1BckgSgzmR699oiaebfgBQfXNUCby5646f,579000000.0
1MxRohVr4T6XvrEo2uX5XQw9zU6SAVPmjT,1Pk8KwkNoSTVDGn3m6yeQB1ERG3Eshsx7f,4900000000.0
14aYwQVeULnjv3GvMbqjWe57W133xKKFdG,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,100000000.0
1EFbHMb8fpc7x6mAk7Yybhg7PeJk9QjA2X,17Tor1j6aWKzfHGT6k1qjFsgiHazBwkzNa,100000000.0
1QDHejznQ8vTb7PohhsbrU8BeiHqY5tB2r,1Ep2RFBGdkknsb6QAzTCh54Zwam9yNnSjB,4000000000.0
1LfbBvoufQHSa56JuwJLG5AsGj4wEsDPhN,1EajAFCd6o7gMiF4ofwWRWYbmXiJVf1DH7,732000000.0
16Myh5vc1qZFLSfFzvFiGgJYNUAsns266w,1L7ey7nCpqYpkapjcRtJC7bnZkdo3r4Jpp,4900000000.0
12xNiiHsiD8qHXvQw7j98zHw94KT2bPt8M,1EQFDc3LmnfK6jn5BeQAL5Dc6q7vzwGih7,2500000000.0
16h5RTTeQdFxfat2F6a2tBwnGZMcgseq8C,129hg4sDi2mURHMhxWdL53i3qRqesnn23d,4000000000.0
16vWibqeAq1bWsZMXfsMcWfA4TZiSW45aV,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
17xfuGXtjZvD1apJLoLT4TYZ7EAXit7tyx,19XFBtFLwuga4KdwJhNap8nBn35LKWKjMg,121000000.0
1NfFWmVQAgF4TfjfJwYysQUUNBoCLNrYA,18pQKMr12eXvGdd3TWWBsZ1U6y9daPovcM,470000000.0
1HQZASRPV8BfSgjcEHzkknYvXrS5qNdjxP,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1JBNLUAx89kfg2RQhRXF3RJ6WioTVg3kBR,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1JXGGRPVfWQa3CCQL4Kw69ovtDkFhVSnyw,1QEwgegNeyLY8Ptt9V3gNoe7QujjEBQqPg,25000000.0
15bNawppjSBQcftgxwRdn8LUvGrYz2XmEk,1KEcbaR5T4VHfaARMjYeD3ke39UFQPSDCE,430000000.0
1Kk1aUZoVeKHiNirH9Z1HmCM8GY6UEjp8m,1F2LoaqynRhnReyCunJdqxEvNVqVsD1QVC,134000000.0
19WUigBqp8vyGNWNHqi8mBng755GTioRCE,1FP3m7mhgVyWgwcVpF2joyBFSirNG8yh5X,354000000.0
15DUiUp2tZbtPmgEdQe3nG1KJgrCJZXwZh,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
12dRceeCn2eGKyDQdRywfHLMyrojcKZT1u,1LxcNEtGvqpjyQteyz3N86ZQEugybxGaRm,93000000.0
1LAKxHctFjh39PpPkS474EHwVjMFBWkFp,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1LQZTEXwteihVv6oh9Ddw41DH26cMBMng7,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
19xeyT95jab9JNtkZKAEK5anHHCPrdjgyc,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1NEQ3UnWredFFPCaNe1aoDBoVPcpYrbWsW,1HeRa8anR6aZx2v7CdrVXD2TcUnQkNMsV5,257000000.0
17okTMseJuyYm4iZ6A58LdDcT6bGxaccVq,1FYrgZK7sA2RMzKTjYcTtPx625hBomZ5s5,580000000.0
1QKpyhq1wdW2cSqtPdHuPd8een23MkpUDU,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1E4h1XQ7H5RCy6zf4y2qBNFaP4fCkqVtFN,1FQnwCkc2TZMZpEFoNFtzXaD4VfyCmoPGe,106000000.0
1MLN4gchmVA6wyqdhWpxQ5cw2UnGQDPQZ1,192rrCF53zPUuJc7HQWgh59rDucJ8AgD7p,454000000.0
15BGrnKmXdGEg5YbMNtBAjC4noMZ8XuMLt,14DxgPko6pr8v1hM936RXvbJGBRSY8nqyn,349000000.0
1FLCWGtbZFwzvgwdWSNjTFGvqVCbSr3yrh,1Gg8NK4q58sfMuBbRQcnqWCRC8eURCSkUW,23000000.0
1NQhiypZ22ehhykbXCTQGso7pSxVgqcvj3,1GkvraiS1pSMLkPU4pAUimm76gZFE5uLdW,567000000.0
1FR2JviiXtnAN8U9bZk3WiQvjD3xfd9Qwu,1BCHE3Zd8bHC1YaYAMXabm6M3pLpv2d5ZJ,199000000.0
1K55iSbKKyDGqxwkxZawEgbvqk1FY1hhok,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1CUssgKpETgGWT9mGXgaR4AGqpXh1Y1iCW,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1LiDyFEJhihwhfcn98saRxik2sJMPGUUrz,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
14HQ6Kp7uioeYW4kTCQQ1wMecsVLri9Prq,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1ExvB7susNSpQMnT6GP8oCtxdb2YJiqLG9,14GN5GFY1jbn5VQPFvemSqFJuiqwBFDqF6,28000000.0
1PewMpWcT5UVQ7jVt47VTSptEozCFfakam,1AdbTbtiDPL92LVrKU2quisYswmLadqi3M,22000000.0
12Z4QJKVeS65y7A9XM1MgnrnscWFdQc12K,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FJAqUz56NYzs8kr33R62PGx2rrEiSRoK6,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1JAF7ZW9P2PDfpX5h3p8syXKs5us8TJUJb,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1Bu1fPakZLmnVDjq792cKH2zXzBy4wW2pt,18j65fMFEzKgiuE2QwBjsRZqRbnqpoPBmU,317000000.0
1BdZnzrU33PQwr1ihMZBxKsv4MZmMC1Dve,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
13JTJSvhRPXmLcyzw1SKDxAjjwhvEqB1GM,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1DRusNuPS19DMcZwRnLiww2VyFY1uT1JQs,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1AxbiYNjrr5EY4SNNbUsopWFAuVMMMGLWu,1E4h1XQ7H5RCy6zf4y2qBNFaP4fCkqVtFN,107000000.0
1LhJ6VMaskiU5tAubTb5tJCobm9Q2QCsat,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
17xJugYZpQqBTxjEvMHhZC2Cypsjc2cSiL,1JnaFXT9woUUe6N2LpyqDwWsjdcmQeBqjp,270000000.0
1NAbLPMaSqaG6XYbEAEyXturpnpUJryeQM,14TJJrrh467zgBFGX6zw6o84SDT5KEcpMk,5000000.0
1QEwgegNeyLY8Ptt9V3gNoe7QujjEBQqPg,1DWhi7o98JJF3X64KYaeNKa7rp6xLzfxoR,24000000.0
184AjTp9qLZzQYL71rfArqBsAX1Vqgm7BQ,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1DyTvGvYXWRpYXy2NG4YL9MFcYEYRQFbam,12g5Q1uupeR81NzxZuAaQDs2rY9kfV7nWf,42000000.0
1KNZWHgtWFzgLTE7cWESUYkVjNAojo4MkP,1BKxWR9U2aN8NgmhzswcxeMouQVhnvhoHG,7000000.0
1PcpPkrzUQJPcSwkdRFideWCgLQA1Mz919,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1EDEiqakLyH1yz7ZLBZqKpnJsZjzp9KFqF,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1DvGsJcBNEnchk6xPtx2zkeFjxs5Do1gsG,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
16s6shT15p8Nysiun3GpfNqbLGfMe8eU37,1FvT4VPKDKuZUumFdeCA5EJwBRdExjyZUc,170000000.0
17Dcn46BqdT9bQ4gAbuseG1VDNEEzTguS8,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
151Yc26mMyhX6BQ5Gbww3VKEoDNXfUDY3U,13GudnZ2h2FEE17f6nYUeZYt6N7LSrNx1k,241000000.0
1MXpYGxD5G7HLaaWzCdAgbzxLbyRuDqw2T,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FeQXWuUPaQmKMJ8B5CBBmfS3wVZMyHh6e,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1ASyeg8531KtGooW8ZKRQvCnYQawyoqNSf,16vWibqeAq1bWsZMXfsMcWfA4TZiSW45aV,158000000.0
1KPNkUSpG5YmfNQpupTPcKHCBVY1DdanXX,13bWaZDEeFGXd8vkseFiC46zPDW7nFKnis,441000000.0
1E3FnmMZmZ9fguKNHCWqe6uPEyEqrRva7w,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1tfJzv22yXCNAuf8Ftw2z3PP5nBaA9dYy,1JdKNwxZmRunV7aagZhZcx2ik7BvhnyY11,115000000.0
1AdbTbtiDPL92LVrKU2quisYswmLadqi3M,13JTJSvhRPXmLcyzw1SKDxAjjwhvEqB1GM,21000000.0
19LSgoeVWSR54VWmUrBMYXTpnGP2Zt8tmm,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1DndxqobbUD4HHFudcGCqfgRfSk7umUJCv,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
16Yg6XmLzUD2eLDMGj4Wb46ghc9BhEyAU5,1AgZGjt5Q93FprMcXpoAhoe6zJk2muaj77,109000000.0
1PoAVhvpUUF6xYPCg6GsiRxX2jq5gAEhvG,14B9ZjhCAvTpExbNtkFZm2qcaJTvydQdxt,251000000.0
15RurYDN7batq7xJbZHxmfNAuSRS1zUGqT,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
19XFBtFLwuga4KdwJhNap8nBn35LKWKjMg,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
18eqKN1VDcuRpT51k8ZUgmPm9cXGx8rkrj,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1KnGXMg7fvyaf8uoDEnyrtkynETjzHVtFF,17xfuGXtjZvD1apJLoLT4TYZ7EAXit7tyx,122000000.0
1F2LoaqynRhnReyCunJdqxEvNVqVsD1QVC,1BdZnzrU33PQwr1ihMZBxKsv4MZmMC1Dve,133000000.0
1GLTUSEDTPq6vkqZRrT4nWC1ymebCkhSLX,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1ESeGZhPGD8fp5h5dUPBmJdZ7vKuXsuo6b,1NokbKnP74Vxc2CRRuHX3Te4Zorjuc3zEw,228000000.0
1JhYRwEdeu2LzrEMei6Ej6mTjsRnh8UToo,1PfPmajVSy3VatHstpwqv2CQJEsT9EpSTq,102000000.0
1FP3m7mhgVyWgwcVpF2joyBFSirNG8yh5X,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
17JnUHQ5NECq6Xso8paKH1Y5tETXV3wuSN,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1EWxzumqwgFRGsrUVbvzz64vpMyX64JT4F,1JzjBe3QKuRw4nARXdKPR5UMHugZn6BaV4,197000000.0
14GacZvutQUGSxcok1soeFxuB2JPRMYLFr,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
15jRDijCuwbAWVBQyzSXFmmdSzmCfoyYui,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1AfNbNdjVLBMHiFJk7PBKWVwsZv8cDBwtT,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1Ee4Jcu1BCj3pNjkcZitYLuP1Zz59syzir,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
16XmqGLGiSg3azSEWBd7qZrawpHs7Dc1fz,1Kt6RR9gDprChx5Mm79wLqYmo4ZZpoe3Cp,294000000.0
15hvXwGQSevUEvRzgqQbgtJWwfEdr48CAJ,19RWaDoKnJJJDskbh7fw1nDUZa6wj9qhmQ,313000000.0
16HTm9tETXZNqbtnP9drqNbPf9QxYpoYNZ,19uVezTfMXSb8rdamS9yPXDRRuPBTLPXjM,12000000.0
1GVRq7QHhxBr81T2NeNZ7Lnf9bsqjv2Us4,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
18mxXfs4Er2DuPsvAuk9dWXDNDhQVeo6Rx,1LgxhdqfZ5oayQKKSSq5nd6qC6PKEcCJS8,247000000.0
149x9hk5QAH1qR6ibcvzkBX1pSogkA63Fw,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1EZLyJcQyuvBoMrj7Vx4pLQuqv6utc3J9W,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1EPpjP4PfKsm4WyH9LjNzTrGzhNQFzdyRn,1LiDyFEJhihwhfcn98saRxik2sJMPGUUrz,34000000.0
16qqNcuMv71Q191iA6ccKuQZKLdzHvZymh,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1P5buWsKdHUeYBz1b9Fyr6fV18c2rGpvXs,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
147i9fdMwGnVEt7ibNusCx3diY6oXYaBYd,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
14TJJrrh467zgBFGX6zw6o84SDT5KEcpMk,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
12XyJm1omYrmK8BB6xPuzp8DzR2HFhcFJa,14GacZvutQUGSxcok1soeFxuB2JPRMYLFr,502000000.0
19zy9DspoY81WfiEf1ou7NKqouN9pB5k9X,1JWYL2KTHrfhAuXcqZ6KM1xm5gzTspMPzG,265000000.0
1JnaFXT9woUUe6N2LpyqDwWsjdcmQeBqjp,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1GqSAmpFnBWegs4YVBYLr5GXQWRHkGmj58,193n4TfAow1HPH15pgBKe4HxNq6bM54z7x,591000000.0
199JyRNhhcTysgZQ9dqZnZydVfDfXEaTRG,1Dx3SaSti74hj6J1YwhFvZ2iMNAWsBXUJG,304000000.0
1FQnwCkc2TZMZpEFoNFtzXaD4VfyCmoPGe,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1Gg8NK4q58sfMuBbRQcnqWCRC8eURCSkUW,1B1dmBudRYrK7CdWe1jprnioHRkCoFWgjP,22000000.0
1AaiHZZDxRETCdnoED3PrBZuafixcQxUgF,1GPxuEtBVzATVrX667HgQjkY3N3zNEkTj5,175000000.0
14ZjNKgx9XdqwfJzVEwJNiypRbA2eCaB8e,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1HGfJyVdQjP6qKdTCKKYm59gKSVGL4MEpe,1CiYUZFX98cSZchcCgKJnRLNCSVZQE92fd,235000000.0
1MrBu125hmue7tQWHRhaqw2SH67LdeM7iL,1PRdmz9FwTuEo1k91Giepd49cEqPYSYVD6,449000000.0
12t7Q6H5WhiPbCRxri9SyNvCnErDofkqLQ,1Jt9wM7kqQH7AVbZz3rLXx1PVB1yWhvzEx,260000000.0
1GPxuEtBVzATVrX667HgQjkY3N3zNEkTj5,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
18Q2cGeo366qn1XmSuyt7eYZq7kjBQAMGp,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1CZU3WBRfyd2MG5R2QwqEjtnGikp2zQAVk,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1C6pCSF7hPx9cedn1FQHV5UUGMuiBe9XTW,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1B1dmBudRYrK7CdWe1jprnioHRkCoFWgjP,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
15kbKoVHHTfUdBAfW2aMjPfFi7vg6kgsWR,1GqSAmpFnBWegs4YVBYLr5GXQWRHkGmj58,592000000.0
1F8XdKbxAKgUPrgRRKaXDT76FV35cHQg5C,1AfNbNdjVLBMHiFJk7PBKWVwsZv8cDBwtT,392000000.0
1HtSDfbG2meyyCAZ3wsnNYVa9YonmduhjW,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1bEicVr1UczGqWqSaYr3rjsz2SBr3hqon,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1NJQjJVLZJwbbFSVbm1Z8sZfhp4pgjVkn1,1CQvyZwPm4hq6SvH1vGV1x9dPwSLQ7B3yd,138000000.0
1MMNqo6mKrgZN2hjzBkztjrrvB6HeoQ5xK,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1ENpfjaD6YDABoDZR2Xa3kEwW7Ezf1cVoP,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1G2HCJgb4Jx9MoPkHwzHg54cRnsXss77gB,1EFQSfQ1xhhQ5GATjQWQhD5w2AnZBicfTN,192000000.0
1Ms4s3RjyrFyD3zwvTc6aZJc3Nujwq5FzS,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1JdKNwxZmRunV7aagZhZcx2ik7BvhnyY11,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1GoaS4F6MAZxMncxEqs7XkquqL87Sbk4hC,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1BM9nGxcYtzQP22N1NrgpPKSWrW3ryKcaQ,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1P8rkRpDGZB8NFWnGrYQ8TqEgfGNVb2nyp,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FYrgZK7sA2RMzKTjYcTtPx625hBomZ5s5,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
19RWaDoKnJJJDskbh7fw1nDUZa6wj9qhmQ,1QKpyhq1wdW2cSqtPdHuPd8een23MkpUDU,312000000.0
1NYStvW7F7vNRhu9SJKoqEYgyt3SnWZinC,17pta88N6V9YJn5gdATvACHYdaLGLApLm9,504000000.0
1LsBPJwY7LRmAn6bMHTCvi3J2wyLzHshAo,18mxXfs4Er2DuPsvAuk9dWXDNDhQVeo6Rx,248000000.0
1PZAb4rdPrnXPGeK66XdAxSY6tqWnksKrj,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
18PfX3qQ7J5F2Py8Ldv2BCYrnyNb98Loyp,19g6yKTnKLQuTV5Ry4wHUFqc9c8ba58KZS,203000000.0
188xT5mS2mP5r2959xhfNBxd7upQvNqMdk,19KNr6EC8o4JsARfa9ffM5ZkvvUAbrqVSR,12000000.0
1Jz9W5i43yhkbKKKfaF8ioQqpDCbaLVYCQ,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1K7ged2iRdsMB5DuBt3dHBik2bYeqVXUCa,1J2vG5T8cqDyvhPzPWEgxKeiuPGfRdADz1,25000000.0
1DWhi7o98JJF3X64KYaeNKa7rp6xLzfxoR,1PewMpWcT5UVQ7jVt47VTSptEozCFfakam,23000000.0
17v1CfjEYehuL6hkBtUfGbqQSpNBa7qa6g,1VpiYrzY3yMtrL1Zycw2K1Vdutk5PSg2a,288000000.0
1Dcmm7W4QwewqTpg27BV7VbQDpUmsXKL8G,1FPfWyRHTKBA5Yuwp6wxyA62kfSnvLYMoa,478000000.0
1Nq4o8h9cjNQQizdCLzB4QNKJcSM9g1tP,1MvYQSya4YaXALS8bUTvUKgtgYG3nYujUH,545000000.0
192rrCF53zPUuJc7HQWgh59rDucJ8AgD7p,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
19KNr6EC8o4JsARfa9ffM5ZkvvUAbrqVSR,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1BCHE3Zd8bHC1YaYAMXabm6M3pLpv2d5ZJ,1EWxzumqwgFRGsrUVbvzz64vpMyX64JT4F,198000000.0
1LKsST64RZMRCDCBSqQvNoV7sHatHrFxbn,1FoeDKQZVALa3EzaQMG4gz9CqhrxWzCgwV,57000000.0
1FoeDKQZVALa3EzaQMG4gz9CqhrxWzCgwV,13eRuuTbJMgPnN8fMet4bs4w7gRCXvaaL6,56000000.0
125csRKH3GF3JeYfYupUpoEGVh74Be1pAA,19LSgoeVWSR54VWmUrBMYXTpnGP2Zt8tmm,369000000.0
1ETiceh5DYsa4P2c9d6Chc2RJjbwmdHZxy,1698BUTmAnyJF93wNqeE81sSmQVQECnuWc,528000000.0
1GkvraiS1pSMLkPU4pAUimm76gZFE5uLdW,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
19jnj5x1rx5E83aXrYWxeHNDxY8iHhehjf,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1EGDN1H2LzWDjNXvBA61GRtS6KQUewuXYU,1GN6wyaZcPg6YxKKUi5iMRv89nG4ZEWY5B,45000000.0
16jcZ2HppqQrHHGoyA943UXmQbWdS5wPbT,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
19H2L1t2tt5wDVc7odBdjyukWpKZxJJZAV,1DCJaA6vWAvQiDPMLqybZSnMmTuojRWcU7,535000000.0
1GTTFrzErM3DYWd9hC2Kqwj9j5dvjFcNEk,16s6shT15p8Nysiun3GpfNqbLGfMe8eU37,171000000.0
19g6yKTnKLQuTV5Ry4wHUFqc9c8ba58KZS,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1BcSSFHrfswrz5GLEhqo89keNZGqxrfeDi,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FK318iFmxWVx1Ux2oKL7wUn7AJbYdWiZV,17okTMseJuyYm4iZ6A58LdDcT6bGxaccVq,581000000.0
1Jt9wM7kqQH7AVbZz3rLXx1PVB1yWhvzEx,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
196PcuJwSQs7DxKU4NyDeM28k4ZXHct1SN,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1HfzCQyTNWkrYk7BBgE7tbHfV3gT1tk3AR,1Bu1fPakZLmnVDjq792cKH2zXzBy4wW2pt,318000000.0
1LaTArbAEXnha8y1D2XW3XXoXwJdk7TK2d,1yFp2UUfcXYB7prQAqNW9t3MNSLqWg3dx,531000000.0
14DxgPko6pr8v1hM936RXvbJGBRSY8nqyn,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1PamR7djY6xWKgNgkFs8uDu47Znqv51acG,1AaiHZZDxRETCdnoED3PrBZuafixcQxUgF,176000000.0
1K8tDXTFbtRDdxgbr2FAvE1fwLwqicWwq9,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1L15FeMPyx75sDfg1QgnH9K5jwjN1Zj2LD,19jnj5x1rx5E83aXrYWxeHNDxY8iHhehjf,112000000.0
1AqhGZKHhxDFvwuxmNriKHqvKvWLCSHUBy,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FZDb6NxfTxf1ZHzoosg3sYjyjEN1Bv956,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1Hw4NKUC1Bn1orPhUm6fk8K8TVJdGC9xMQ,1tfJzv22yXCNAuf8Ftw2z3PP5nBaA9dYy,116000000.0
165n898mtYgcF5hawqj2Cd9fhcDXJY4GXk,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1Bv1oYEVt75UvasSnyNYqopZtWmiJmVhUa,12Mbg7UQRdsPvQfQaMCHS28ok42qCgYNjG,188000000.0
1DCJaA6vWAvQiDPMLqybZSnMmTuojRWcU7,1MDYGstd8r9sACgQR3KivCzVcDzGCpKwrE,534000000.0
1Ftvod9DkJnU88KoLQopEvnpJPQTBgZ85f,1HCtmRWMEeMXezQpB5CLX6a9oTWozh3GGw,483000000.0
1GiVjvjXASEA3YaRJ8Yg6dKBbrzpvLSijZ,1Ms4s3RjyrFyD3zwvTc6aZJc3Nujwq5FzS,523000000.0
1FPfWyRHTKBA5Yuwp6wxyA62kfSnvLYMoa,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FQtLvyEJhHLByBiG5dCy4Uyq2k8YzC3uF,14HQ6Kp7uioeYW4kTCQQ1wMecsVLri9Prq,207000000.0
1L7uhvs6LQYwKPm78ACCNuxaoUcy2yVwNR,14ZjNKgx9XdqwfJzVEwJNiypRbA2eCaB8e,82000000.0
1EHM42QUBLSA9AdJGH6XmAMYSnh7rzTPuR,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1kw73bRujbzGS6vbkd6G14fSBPuZhKLak,18eqKN1VDcuRpT51k8ZUgmPm9cXGx8rkrj,37000000.0
1AftxfLiPuyrwZDMnmtkuB3V4x3DRaudgD,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1LBBpdV6QdUSt7ENQYQYQpAWmbq6Xkh1D6,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1KEKkrVcpXohWn5p7LEpXdsjKVSz8coX7Q,16jcZ2HppqQrHHGoyA943UXmQbWdS5wPbT,361000000.0
1CeENo2X2mao41LHhqnNwCEPFzASPu6X5c,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
